!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b0618	0.0	0.0	0.0	0.0				
b0617	1.0	0.177716611669	98.0	0.0591334707191	98.0	citD	K01646	Two-component system
b0616	0.0	0.0	0.0	0.0	302.0	citE	K01644	Two-component system
b0615	0.0	0.0	0.0	0.0	510.0	citF	K01643	Two-component system
b0613	0.0	0.0	0.0	0.0	292.0	citG	K05966	Two-component system
b0612	0.0	0.0	0.0	0.0	487.0	citT	K09477	Two-component system
b0614	0.0	0.0	0.0	0.0	183.0	citX	K05964	Two-component system
b0155	50.0	8.88583058346	17500.0	10.5595483427				
b1592	10.0	1.77716611669	3500.0	2.11190966854				
b2027	1434.0	254.845621134	466050.0	281.215857435	325.0			
b0882	2420.0	430.07420024	1834360.0	1106.85789131	758.0	clpA	K03694	Chaperones and folding catalysts
b2592	1421.0	252.535305182	1169483.0	705.669272827	823.0	clpB	K03695	Chaperones and folding catalysts
b0437	3256.0	578.645287595	673992.0	406.688634663	207.0	ClpP	K01358	Peptidases
b0881	304.0	54.0258499475	106400.0	64.2020539236				
b0438	2475.0	439.848613882	1049400.0	633.210858905	424.0	clpX	K03544	Chaperones and folding catalysts
b1249	252.0	44.7845861407	122472.0	73.8999431216	486.0	clsA	K06131	Lipid and steroid metabolism
b0910	536.0	95.2561038547	121672.0	73.4172209116	227.0	cmk	K00945	Pyrimidine metabolism
b1870	317.0	56.3361658992	110950.0	66.9475364927		cmoA	K15256	Transfer RNA biogenesis
b1871	209.0	37.1427718389	73150.0	44.1389120725		cmoB	K15257	Transfer RNA biogenesis
b2933	0.0	0.0	0.0	0.0	462.0	cmtA	K02799	Transport
b2934	2.0	0.355433223339	294.0	0.177400412157	147.0	cmtB	K02798	Transport
b1625	186.0	33.0552897705	65100.0	39.2815198349				
b3974	327.0	58.1133320159	103332.0	62.3508142485	316.0	coaA	K00867	Cofactor biosynthesis
b3634	323.0	57.4024655692	51357.0	30.9889556706	159.0	coaD	K00954	Cofactor biosynthesis
b0103	133.0	23.636309352	27398.0	16.5320288853	206.0	coaE	K00859	Cofactor biosynthesis
b1120	572.0	101.653901875	200200.0	120.801233041	350	cobB	K12410	Other enzymes
b0638	24.0	4.26519868006	4896.0	2.95425992491	204.0	cobC	K02226	Cofactor biosynthesis
b1992	149.0	26.4797751387	36803.0	22.2070318661	247.0	cobS	K02233	Cofactor biosynthesis
b1991	109.0	19.371110672	39131.0	23.611753497	359.0	cobT	K00768	Cofactor biosynthesis
b1993	52.0	9.2412638068	9412.0	5.67922680009	181.0	cobU	K02231	Cofactor biosynthesis
b0337	2303.0	409.281356674	994896.0	600.322994741	432.0	codA	K01485	Pyrimidine metabolism
b0336	1466.0	260.532552707	513100.0	309.605957408		codB	K10974	Transport
b0446	35.0	6.22008140843	9520.0	5.74439429843	272.0	cof	K11938	Other enzymes
b1145	223.0	39.6308044023	78050.0	47.0955856085				
b0484	922.0	163.854715959	768948.0	463.985347373	834.0	copA	K17686	Other enzymes
b3816	463.0	82.2827912029	162050.0	97.7814176534		corA	K03284	Transport
b3032	153.0	27.1906415854	53550.0	32.3122179287				
b4213	207.0	36.7873386155	133929.0	80.8131285708	647.0	cpdB	K01119	Purine metabolism
b2049	4.0	0.710866446677	1912.0	1.15370608179	478.0	cpsB	K00971	Carbohydrate metabolism
b2048	8.0	1.42173289335	3648.0	2.20121327738	456.0	cpsG	K01840	Carbohydrate metabolism
b3911	106.0	18.8379608369	48442.0	29.2300366181	457.0	cpxA	K07640	Two-component system
b4484	120.0	21.3259934003	42000.0	25.3429160225				
b3912	1543.0	274.216731806	357976.0	216.003707287	232.0	cpxR	K07662	Two-component system
b0624	223.0	39.6308044023	78050.0	47.0955856085				
b4397	489.0	86.9034231063	171150.0	103.272382792				
b4398	64.0	11.3738631468	14656.0	8.84347088632	229.0	creB	K07663	Two-component system
b4399	17.0	3.02118239838	8058.0	4.86221945974	474.0	creC	K07641	Two-component system
b4400	2.0	0.355433223339	700.0	0.422381933708				
b0240	5379.0	955.937654169	715407.0	431.678560069	133.0			
b1146	14.0	2.48803256337	4900.0	2.95667353596				
b3357	3903.0	693.627935345	819630.0	494.567006179	210.0	crp	K10914	Transcription factors
b2417	14155.0	2515.57863818	2392195.0	1443.4570713	169.0	crr	K02777	Transport
b2810	72.0	12.7955960402	28872.0	17.4214445572	401.0	csdA	K01766	Other enzymes
b2811	181.0	32.1667067121	63350.0	38.2255650006				
b2812	193.0	34.2993060522	67550.0	40.7598566028				
b1042	128.0	22.7477262937	19456.0	11.739804146	152.0	csgA	K04334	Secretion system
b1041	0.0	0.0	0.0	0.0	151.0	csgB	K04335	Secretion system
b1043	5.0	0.888583058346	550.0	0.331871519342	110.0	csgC	K04336	Secretion system
b1040	85.0	15.1059119919	18360.0	11.0784747184	216.0	csgD	K04333	Transcription factors
b1039	19.0	3.37661562172	2451.0	1.47894017074	129.0	csgE	K04337	Secretion system
b1038	53.0	9.41898041847	7314.0	4.41328780449	138.0	csgF	K04338	Secretion system
b1037	57.0	10.1298468652	15789.0	9.52712621617	277.0	csgG	K06214	Secretion system
b2659	111.0	19.7265438953	38850.0	23.4421973208				
b2535	32.0	5.68693157342	11200.0	6.75811093933				
b2664	37.0	6.57551463176	12950.0	7.8140657736		csiR	K15735	Transcription factors
b3556	2012.0	357.565822679	140840.0	84.9832450621	70.0	CspA	K03704	Chaperones and folding catalysts
b1557	34.0	6.04236479676	2414.0	1.45661426853	71.0	CspB	K03704	Chaperones and folding catalysts
b1823	50154.0	8913.19894166	3460626.0	2088.15128817	69.0	CspC	K03704	Chaperones and folding catalysts
b0880	2643.0	469.705004642	222012.0	133.962654095	84.0	CspD	K03704	Chaperones and folding catalysts
b0623	29309.0	5208.69617142	2022321.0	1220.27407794	69.0	CspE	K03704	Chaperones and folding catalysts
b1558	7.0	1.24401628169	2450.0	1.47833676798	350	CspF	K03704	Chaperones and folding catalysts
b0990	73.0	12.9733126519	5110.0	3.08338811607	70.0	CspG	K03704	Chaperones and folding catalysts
b0989	3.0	0.533149835008	210.0	0.126714580112	70.0	CspH	K03704	Chaperones and folding catalysts
b1552	2.0	0.355433223339	140.0	0.0844763867416	70.0	CspI	K03704	Chaperones and folding catalysts
b2696	7647.0	1358.99892944	466467.0	281.467476387	61.0	csrA	K03563	Messenger RNA Biogenesis
b3252	33.0	5.86464818509	11550.0	6.96930190618		csrD	K18765	Messenger RNA Biogenesis
b0598	177.0	31.4558402655	61950.0	37.3808011332				
b0123	1987.0	353.122907387	695450.0	419.636451139				
b0487	441.0	78.3730257462	59535.0	35.9235834619	135.0	cueR	K11923	Transcription factors
b0575	3.0	0.533149835008	3141.0	1.89528807682	1047.0	cusA	K07787	Two-component system
b0574	6.0	1.06629967002	2442.0	1.47350954588	407.0	cusB	K07798	Two-component system
b0572	5.0	0.888583058346	2300.0	1.38782635361	460.0	cusC	K07796	Two-component system
b0573	44.0	7.81953091345	4840.0	2.92046937021	110.0	cusF	K07810	Two-component system
b0571	109.0	19.371110672	24743.0	14.9299945511	227.0	cusR	K07665	Two-component system
b0570	28.0	4.97606512674	13440.0	8.1097331272	480.0	cusS	K07644	Two-component system
b4137	207.0	36.7873386155	72450.0	43.7165301388				
b1874	194.0	34.4770226638	67900.0	40.9710475697				
b2313	106.0	18.8379608369	37100.0	22.3862424865				
b1191	55.0	9.77441364181	19250.0	11.615503177		cvrA	K11105	Transport
b3806	263.0	46.739468869	223024.0	134.57329769	848.0	cyaA	K05851	Purine metabolism
b3807	963.0	171.141097038	337050.0	203.37690108				
b1418	803.0	142.70643917	281050.0	169.586346384				
b4208	541.0	96.1446869131	189350.0	114.254313068		cycA	K11737	Transport
b0733	615.0	109.295716177	321030.0	193.710388826	522.0	cydA	K00425	Two-component system
b0734	445.0	79.0838921928	168655.0	101.766892899	379.0	cydB	K00426	Two-component system
b0886	136.0	24.169459187	77928.0	47.0219704714	573.0	cydC	K16012	Transport
b0887	158.0	28.0792246437	92904.0	56.0585302417	588.0	cydD	K16013	Transport
b0338	47.0	8.35268074846	16450.0	9.92597544214	350	cynR	K11921	Transcription factors
b0340	62.0	11.0184299235	21700.0	13.093839945	350	cynS	K01725	Amino acid metabolism
b0339	14.0	2.48803256337	4900.0	2.95667353596	350	cynT	K01673	Other enzymes
b0341	1.0	0.177716611669	350.0	0.211190966854	350	cynX	K03449	Transport
b0432	3421.0	607.968528521	1077615.0	650.235867847	315.0	cyoA	K02297	Oxidative phosphorylation
b0431	2179.0	387.244496827	1444677.0	871.722092634	663.0	cyoB	K02298	Oxidative phosphorylation
b0430	2749.0	488.542965479	560796.0	338.385855565	204.0	cyoC	K02299	Oxidative phosphorylation
b0429	4458.0	792.260654822	485922.0	293.20667713	109.0	cyoD	K02300	Oxidative phosphorylation
b0428	870.0	154.613452152	257520.0	155.388279384	296.0	cyoE	K02301	Oxidative phosphorylation
b2422	2214.0	393.464578236	808110.0	487.615806355	365.0	cysA	K02045	Transport
b1275	901.0	160.122667114	291924.0	176.147748023	324.0	cysB	K13634	Transcription factors
b2750	957.0	170.074797368	192357.0	116.068745175	201.0	cysC	K00860	Purine metabolism
b2752	4115.0	731.303857019	1242730.0	749.866714967	302.0	cysD	K00957	Purine metabolism
b3607	524.0	93.1235045147	143052.0	86.3179719726	273.0	cysE	K00640	Amino acid metabolism
b3368	132.0	23.4585927403	60324.0	36.3996682414	457.0	cysG	K02302	Cofactor biosynthesis
b2762	1579.0	280.614529826	385276.0	232.476602702	244.0	cysH	K00390	Amino acid metabolism
b2763	2569.0	456.553975378	1464330.0	883.580767124	570.0	cysI	K00381	Amino acid metabolism
b2764	2057.0	365.563070204	1232143.0	743.478489921	599.0	cysJ	K00380	Amino acid metabolism
b2414	24492.0	4352.635253	7910916.0	4773.46856783	323.0	cysK	K01738	Amino acid metabolism
b2421	1411.0	250.758139065	427533.0	257.974593234	303.0	cysM	K12339	Amino acid metabolism
b2751	3066.0	544.879131378	1456350.0	878.76561308	475.0	cysN	K00956	Purine metabolism
b2425	2281.0	405.371591218	770978.0	465.210254981	338.0	cysP	K02048	Transport
b4214	533.0	94.7229540197	186550.0	112.564785333		cysQ	K01082	Transfer RNA biogenesis
b0526	870.0	154.613452152	401070.0	242.006745932	461.0	CysS	K01883	tRNA loading
b2424	419.0	74.4632602894	116063.0	70.0327348171	277.0	cysU	K02046	Transport
b2423	308.0	54.7367163941	89628.0	54.081782792	291.0	cysW	K02047	Transport
b2413	189.0	33.5884396055	66150.0	39.9150927354				
b3934	89.0	15.8167784386	30349.0	18.3126704373	341.0	cytR	K05499	Transcription factors
b0632	1180.0	209.70560177	475540.0	286.942149651	403.0	dacA	K07258	Peptidases
b3182	133.0	23.636309352	63441.0	38.280474652	477.0	dacB	K07259	Peptidases
b0839	876.0	155.679751822	350400.0	211.432327959	400.0	dacC	K07258	Peptidases
b2010	6.0	1.06629967002	2328.0	1.40472163096	388.0	dacD	K07258	Peptidases
b1189	181.0	32.1667067121	78192.0	47.1812688007	432.0	dadA	K00285	Amino acid metabolism
b1190	54.0	9.59669703014	19224.0	11.5998147051	356.0	dadX	K01775	Amino acid metabolism
b3387	128.0	22.7477262937	35584.0	21.4714838987	278.0	dam	K06223	DNA replication control
b3388	826.0	146.793921239	289100.0	174.443738621				
b2478	2172.0	386.000480546	634224.0	382.692513606	292.0	dapA	K01714	Amino acid metabolism
b0031	1990.0	353.656057222	543270.0	327.810618751	273.0	dapB	K00215	Amino acid metabolism
b0166	8536.0	1516.98899721	2338864.0	1411.27699857	274.0	dapD	K00674	Amino acid metabolism
b2472	263.0	46.739468869	98625.0	59.5105974457	375.0	dapE	K01439	Amino acid metabolism
b3809	294.0	52.2486838308	80556.0	48.6077129311	274.0	dapF	K01778	Amino acid metabolism
b1343	60.0	10.6629967002	27420.0	16.5453037461	457.0	dbpA	K05591	Ribosome biogenesis
b2065	819.0	145.549904957	158067.0	95.3780644506	193.0	dcd	K01494	Pyrimidine metabolism
b1961	162.0	28.7900910904	87642.0	52.8834249058	541.0	dcm	K00558	DNA replication control
b1538	980.0	174.162279436	667380.0	402.698935597	681.0	dcp	K01284	Peptidases
b3472	1413.0	251.113572289	494550.0	298.412836165				
b3528	107.0	19.0156774486	45796.0	27.6334329087	428.0	dctA	K11103	Two-component system
b3507	32.0	5.68693157342	11200.0	6.75811093933				
b4138	574.0	102.009335098	200900.0	121.223614974		dcuA	K07791	Transport
b4123	0.0	0.0	0.0	0.0	446.0	dcuB	K07792	Two-component system
b0621	0.0	0.0	0.0	0.0		dcuC	K03326	Transport
b3227	0.0	0.0	0.0	0.0		dcuD	K03326	Transport
b4124	167.0	29.6786741488	39913.0	24.0836144573	239.0	dcuR	K07703	Two-component system
b4125	21.0	3.73204884506	11403.0	6.8806017001	543.0	dcuS	K07701	Two-component system
b1919	795.0	141.284706277	260760.0	157.343304334	328.0	dcyD	K05396	Amino acid metabolism
b0381	296.0	52.6041170541	107744.0	65.0130272363	364.0	ddlA	K01921	Amino acid metabolism
b0092	296.0	52.6041170541	90576.0	54.6538086108	306.0	ddlB	K01921	Amino acid metabolism
b1487	40.0	7.10866446677	14000.0	8.44763867416	350	ddpA	K02035	Transport
b1486	2.0	0.355433223339	700.0	0.422381933708	350	ddpB	K02033	Transport
b1485	3.0	0.533149835008	1050.0	0.633572900562	350	ddpC	K02034	Transport
b1484	4.0	0.710866446677	1400.0	0.844763867416	350	ddpD	K02031	Transport
b1483	5.0	0.888583058346	1750.0	1.05595483427	350	ddpF	K02032	Transport
b1488	19.0	3.37661562172	6650.0	4.01262837023	350	ddpX	K08641	Peptidases
b3162	858.0	152.480852812	553410.0	333.929122762	645.0	deaD	K05592	Messenger RNA Biogenesis
b2317	214.0	38.0313548972	74900.0	45.1948669068				
b2314	204.0	36.2541887805	71400.0	43.0829572382				
B3287	673.0	119.603279653	235550.0	142.131520693				
b0161	1601.0	284.524295283	758874.0	457.906667944	474.0	degP	K04771	Chaperones and folding catalysts
b3234	482.0	85.6594068246	219310.0	132.332259831	455.0	degQ	K04772	Peptidases
b3235	133.0	23.636309352	47215.0	28.4896614286	355.0	degS	K04691	Peptidases
b4382	237.0	42.1188369656	104280.0	62.9228400673	440.0	deoA	K00758	Pyrimidine metabolism
b4383	1012.0	179.849211009	411884.0	248.531943405	407.0	deoB	K01839	Carbohydrate metabolism
b4381	636.0	113.027765022	164724.0	99.3949166402	259.0	deoC	K01619	Pentose phosphate metabolism
b4384	2993.0	531.905818726	715327.0	431.630287848	239.0	deoD	K03784	Purine metabolism
b0840	192.0	34.1215894405	48384.0	29.1950392579	252.0	deoR	K11534	Transcription factors
b2511	625.0	111.072882293	218750.0	131.994354284		der	K03977	Ribosome biogenesis
B3639	285.0	50.6492343258	99750.0	60.1894255534				
b4042	665.0	118.18154676	81130.0	48.9540661168	122.0	dgkA	K00901	Phosphatidylinositol signaling system
b4477	5.0	0.888583058346	1025.0	0.618487831501	205.0	dgoA	K01631	Carbohydrate metabolism
b4478	18.0	3.19889901005	6876.0	4.14899739454	382.0	dgoD	K01684	Carbohydrate metabolism
b3693	7.0	1.24401628169	2044.0	1.23335524643	292.0	dgoK	K00883	Carbohydrate metabolism
b4479	170.0	30.2118239838	59500.0	35.9024643652				
b3691	0.0	0.0	0.0	0.0	445.0	dgoT	K08194	Transport
b1594	56.0	9.95213025348	19600.0	11.8266941438		mlc	K15545	Transcription factors
b0160	129.0	22.9254429053	65145.0	39.3086729592	505.0	dgt	K01129	Purine metabolism
b1200	318.0	56.5138825108	113208.0	68.3100199303	356.0	dhaK	K05878	Lipid and steroid metabolism
b1199	410.0	72.8638107844	86100.0	51.9529778461	210.0	dhaL	K05879	Lipid and steroid metabolism
b1198	414.0	73.5746772311	195408.0	117.909727003	472.0	dhaM	K05881	Transport
b1201	24.0	4.26519868006	15408.0	9.29722976368	642.0	dhaR	K05880	Transcription factors
b3149	239.0	42.474270189	46844.0	28.2657990037	196.0	diaA	K12961	Chromosome-related
b1570	323.0	57.4024655692	113050.0	68.2146822939				
b1575	4.0	0.710866446677	1400.0	0.844763867416				
b1569	23.0	4.08748206839	8050.0	4.85739223764				
b0231	20.0	3.55433223339	7020.0	4.23588739233	351.0	dinB	K02346	DNA repair and recombination proteins
b3645	32.0	5.68693157342	11200.0	6.75811093933				
b4044	16.0	2.84346578671	5600.0	3.37905546966		dinF	K03327	Transport
b0799	15.0	2.66574917504	10740.0	6.48054566861	716.0	dinG	K03722	DNA repair and recombination proteins
b1061	655.0	116.404380643	229250.0	138.330083289				
b0226	890.0	158.167784386	311500.0	187.9599605				
b4613	21.0	3.73204884506	7350.0	4.43501030393				
b0055	137.0	24.3471757987	37127.0	22.4025343611	271.0	djlA	K05801	Chaperones and folding catalysts
b0646	0.0	0.0	0.0	0.0				
b0649	2.0	0.355433223339	700.0	0.422381933708				
b3012	600.0	106.629967002	165000.0	99.5614558026	275.0	dkgA	K06221	Other enzymes
b0207	236.0	41.941120354	63012.0	38.0216148669	267.0	dkgB	K06222	Other enzymes
b0145	5438.0	966.422934258	821138.0	495.476937545	151.0	dksA	K06204	Transcription factors
b2133	1068.0	189.801341263	609828.0	367.971899813	571.0	dld	K03777	Glycolysis
b1800	49.0	8.7081139718	17150.0	10.3483573758	350	dmlA	K07246	TCA cycle and anaplerotic enzymes
b1799	62.0	11.0184299235	21700.0	13.093839945		dmlR	K16135	Transcription factors
b0894	21.0	3.73204884506	17094.0	10.3145668212	814.0	dmsA	K07306	Transport
b0895	27.0	4.79834851507	9450.0	5.70215610506		dmsB	K07307	Transport
b0896	16.0	2.84346578671	5600.0	3.37905546966		dmsC	K07308	Transport
b1591	210.0	37.3204884506	73500.0	44.3501030393				
b3702	290.0	51.5378173841	135430.0	81.7188361173	467.0	dnaA	K02313	DNA replication control
b4052	210.0	37.3204884506	98910.0	59.682567233	471.0	dnaB	K02314	DNA replication complex
b4361	135.0	23.9917425754	33075.0	19.9575463677	245.0	dnaC	K02315	DNA replication control
b0184	79.0	14.0396123219	91640.0	55.29582915	1160.0	dnaE	K02337	DNA replication complex
b3066	98.0	17.4162279436	56938.0	34.3565464878	581.0	dnaG	K02316	DNA replication complex
b0015	938.0	166.698181746	352688.0	212.812913479	376.0	dnaJ	K03686	Mitochondrial biogenesis
b0014	10567.0	1877.93143551	6741746.0	4067.98816007	638.0	dnaK	K04043	Chaperones and folding catalysts
b3701	529.0	94.0120875731	193614.0	116.827222447	366.0	dnaN	K02338	DNA replication complex
b0215	516.0	91.7017716214	125388.0	75.6594655768	243.0	dnaQ	K02342	DNA replication complex
b4362	92.0	16.3499282736	16468.0	9.93683669186	179.0	dnaT	K02317	Homologous recombination
b0470	84.0	14.9281953802	54012.0	32.5909900049	643.0	dnaX	K02343	DNA replication complex
b1490	81.0	14.3950455452	28350.0	17.1064683152	350	dosC	K13069	Other enzymes
b1489	20.0	3.55433223339	7000.0	4.22381933708	350	dosP	K13243	Other enzymes
b0620	60.0	10.6629967002	13560.0	8.18214145869	226.0	citB	K07702	Two-component system
b0619	2.0	0.355433223339	1104.0	0.666156649734	552.0	citA	K07700	Two-component system
b3544	5339.0	948.828989702	2856365.0	1723.53853154	535.0	Dppa	K12368	Transport
b3543	270.0	47.9834851507	91530.0	55.2294548461	339.0	dppB	K12369	Transport
b3542	231.0	41.0525372956	69300.0	41.8158114371	300.0	dppC	K12370	Transport
b3541	367.0	65.2219964826	120009.0	72.4137621177	327.0	dppD	K12371	Transport
b3540	413.0	73.3969606194	137942.0	83.2345838565	334.0	dppF	K12372	Transport
b0812	13008.0	2311.73768459	2575584.0	1554.1145005	198.0	dps	K04047	Chromosome-related
b3860	2628.0	467.039255467	546624.0	329.834431616	208.0	dsbA	K03673	Chaperones and folding catalysts
b1185	357.0	63.4448303659	62832.0	37.9130023696	176.0	dsbB	K03611	Chaperones and folding catalysts
b2893	706.0	125.467927839	166616.0	100.536554667	236.0	dsbC	K03981	Chaperones and folding catalysts
b4136	145.0	25.768908692	50750.0	30.6226901938	350	dsbD	K04084	Chaperones and folding catalysts
b0604	229.0	40.6971040723	61372.0	37.0320343365	268.0	dsbG	K03805	Chaperones and folding catalysts
b2366	131.0	23.2808761287	57902.0	34.9382267508	442.0	dsdA	K01753	Amino acid metabolism
b2364	50.0	8.88583058346	15550.0	9.38291295594	311.0	dsdC	K13636	Transcription factors
b2365	2.0	0.355433223339	700.0	0.422381933708		dsdX	K13629	Transport
b1952	714.0	126.889660732	249900.0	150.790350334				
b3887	649.0	115.338080973	227150.0	137.062937488		dtd	K07560	Transfer RNA biogenesis
b1634	24.0	4.26519868006	8400.0	5.0685832045				
b3496	41.0	7.28638107844	14350.0	8.65882964102				
b0709	59.0	10.4852800885	20650.0	12.4602670444				
b4049	256.0	45.4954525873	84736.0	51.1299364781	331.0	dusA	K05539	Transfer RNA biogenesis
b3260	110.0	19.5488272836	35310.0	21.3061515418	321.0	dusB	K05540	Transfer RNA biogenesis
b2140	25.0	4.44291529173	7900.0	4.76688182328	316.0	dusC	K05541	Transfer RNA biogenesis
b3640	1435.0	255.023337745	216685.0	130.748327579	151.0	dut	K01520	DNA repair and recombination proteins
b0173	122.0	21.6814266237	48556.0	29.298824533	398.0	dxr	K00099	Cofactor biosynthesis
b0420	308.0	54.7367163941	190960.0	115.225791516	620.0	dxs	K01662	Cofactor biosynthesis
b1533	156.0	27.7237914204	54600.0	32.9457908292		eamA	K15268	Transport
b2578	9.0	1.59944950502	3150.0	1.90071870169		eamB	K11249	Transport
b3076	1.0	0.177716611669	1030.0	0.621504845313	1030.0	ebgA	K12111	Carbohydrate metabolism
b3077	5.0	0.888583058346	745.0	0.449535058018	149.0	ebgC	K12112	Carbohydrate metabolism
b3075	67.0	11.9070129818	64588.0	38.9725776205	964.0	ebgR	K12113	Transcription factors
b4410	98.0	17.4162279436	34300.0	20.6967147517		ecnA	K16347	Transport
b4411	23546.0	4184.51533837	8241100.0	4972.70250555		ecnB	K16348	Transport
b2209	182.0	32.3444233238	63700.0	38.4367559674				
b0140	0.0	0.0	0.0	0.0				
b1850	3295.0	585.57623545	701835.0	423.489177777	213.0	eda	K01625	TCA cycle and anaplerotic enzymes
b1851	80.0	14.2173289335	48240.0	29.1081492601	603.0	edd	K01690	Pentose phosphate metabolism
b1019	67.0	11.9070129818	23450.0	14.1497947792		efeB	K16301	Transport
b1018	566.0	100.587602205	198100.0	119.534087239		efeO	K07224	Transport
