!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b4224	421.0	23.3232481983	147350.0	33.6330362657				
b2155	79.0	4.37657151465	27650.0	6.31118732777		cirA	K16089	Transport
b0618	0.0	0.0	0.0	0.0				
b0617	0.0	0.0	0.0	0.0	98.0	citD	K01646	Two-component system
b0616	0.0	0.0	0.0	0.0	302.0	citE	K01644	Two-component system
b0615	1.0	0.0553996394259	510.0	0.116408880187	510.0	citF	K01643	Two-component system
b0613	0.0	0.0	0.0	0.0	292.0	citG	K05966	Two-component system
b0612	2.0	0.110799278852	974.0	0.222318135886	487.0	citT	K09477	Two-component system
b0614	0.0	0.0	0.0	0.0	183.0	citX	K05964	Two-component system
b0155	137.0	7.58975060135	47950.0	10.9447172646				
b1592	35.0	1.93898737991	12250.0	2.79609565155				
b2027	6206.0	343.810162277	2016950.0	460.374295868	325.0			
b0882	989.0	54.7902433922	749662.0	171.112380272	758.0	clpA	K03694	Chaperones and folding catalysts
b2592	3312.0	183.483605779	2725776.0	622.165748627	823.0	clpB	K03695	Chaperones and folding catalysts
b0437	6334.0	350.901316124	1311138.0	299.270796765	207.0	ClpP	K01358	Peptidases
b0881	514.0	28.4754146649	179900.0	41.0626618541				
b0438	5857.0	324.475688118	2483368.0	566.835466611	424.0	clpX	K03544	Chaperones and folding catalysts
b1249	336.0	18.6142788471	163296.0	37.2727539196	486.0	clsA	K06131	Lipid and steroid metabolism
b0910	1997.0	110.633079934	453319.0	103.471288544	227.0	cmk	K00945	Pyrimidine metabolism
b1870	1571.0	87.0328335381	549850.0	125.504750531		cmoA	K15256	Transfer RNA biogenesis
b1871	1115.0	61.7705979599	390250.0	89.0756186135		cmoB	K15257	Transfer RNA biogenesis
b2933	0.0	0.0	0.0	0.0	462.0	cmtA	K02799	Transport
b2934	0.0	0.0	0.0	0.0	147.0	cmtB	K02798	Transport
b1625	1001.0	55.4550390653	350350.0	79.9683356342				
b3974	1020.0	56.5076322144	322320.0	73.570412278	316.0	coaA	K00867	Cofactor biosynthesis
b3634	1201.0	66.5349669505	190959.0	43.5869085325	159.0	coaD	K00954	Cofactor biosynthesis
b0103	283.0	15.6780979575	58298.0	13.3066762689	206.0	coaE	K00859	Cofactor biosynthesis
b1120	827.0	45.8155018052	289450.0	66.0677458237	350	cobB	K12410	Other enzymes
b0638	45.0	2.49298377417	9180.0	2.09535984336	204.0	cobC	K02226	Cofactor biosynthesis
b1992	382.0	21.1626622607	94354.0	21.5365558454	247.0	cobS	K02233	Cofactor biosynthesis
b1991	186.0	10.3043329332	66774.0	15.241346207	359.0	cobT	K00768	Cofactor biosynthesis
b1993	102.0	5.65076322144	18462.0	4.21400146276	181.0	cobU	K02231	Cofactor biosynthesis
b0337	1426.0	78.9998858213	616032.0	140.610971136	432.0	codA	K01485	Pyrimidine metabolism
b0336	587.0	32.519588343	205450.0	46.8945184988		codB	K10974	Transport
b0446	48.0	2.65918269244	13056.0	2.98006733278	272.0	cof	K11938	Other enzymes
b1145	697.0	38.6135486799	243950.0	55.6822476893				
b0484	117.0	6.48175781283	97578.0	22.2724425703	834.0	copA	K17686	Other enzymes
b3816	1650.0	91.4094050527	577500.0	131.815937859		corA	K03284	Transport
b3032	394.0	21.8274579338	137900.0	31.4760481917				
b4213	479.0	26.536427285	309913.0	70.7384809516	647.0	cpdB	K01119	Purine metabolism
b2049	3.0	0.166198918278	1434.0	0.32731438076	478.0	cpsB	K00971	Carbohydrate metabolism
b2048	10.0	0.553996394259	4560.0	1.04083234049	456.0	cpsG	K01840	Carbohydrate metabolism
b3911	328.0	18.1710817317	149896.0	34.2141676558	457.0	cpxA	K07640	Two-component system
b4484	279.0	15.4564993998	97650.0	22.2888767652				
b3912	2893.0	160.271156859	671176.0	153.197738369	232.0	cpxR	K07662	Two-component system
b0624	798.0	44.2089122619	279300.0	63.7509808552				
b4397	1423.0	78.8336869031	498050.0	113.681260347				
b4398	149.0	8.25454627446	34121.0	7.78821058991	229.0	creB	K07663	Two-component system
b4399	35.0	1.93898737991	16590.0	3.78671239666	474.0	creC	K07641	Two-component system
b4400	3.0	0.166198918278	1050.0	0.239665341561				
b0240	8827.0	489.012617212	1173991.0	267.966622861	133.0			
b1146	3.0	0.166198918278	1050.0	0.239665341561				
b3357	9767.0	541.088278273	2051070.0	468.162278205	210.0	crp	K10914	Transcription factors
b2417	32738.0	1813.67339553	5532722.0	1262.85876942	169.0	crr	K02777	Transport
b2810	307.0	17.0076893038	123107.0	28.0995059081	401.0	csdA	K01766	Other enzymes
b2811	813.0	45.0399068533	284550.0	64.949307563				
b2812	1467.0	81.2712710378	513450.0	117.196352023				
b1042	108.0	5.983161058	16416.0	3.74699642578	152.0	csgA	K04334	Secretion system
b1041	0.0	0.0	0.0	0.0	151.0	csgB	K04335	Secretion system
b1043	0.0	0.0	0.0	0.0	110.0	csgC	K04336	Secretion system
b1040	14.0	0.775594951963	3024.0	0.690236183696	216.0	csgD	K04333	Transcription factors
b1039	4.0	0.221598557704	516.0	0.117778396424	129.0	csgE	K04337	Secretion system
b1038	5.0	0.27699819713	690.0	0.157494367312	138.0	csgF	K04338	Secretion system
b1037	11.0	0.609396033685	3047.0	0.695485995939	277.0	csgG	K06214	Secretion system
b2659	1.0	0.0553996394259	350.0	0.079888447187				
b2535	25.0	1.38499098565	8750.0	1.99721117968				
b2664	26.0	1.44039062507	9100.0	2.07709962686		csiR	K15735	Transcription factors
b3556	43957.0	2435.20195024	3076990.0	702.3312946	70.0	CspA	K03704	Chaperones and folding catalysts
b1557	119.0	6.59255709168	8449.0	1.92850711509	71.0	CspB	K03704	Chaperones and folding catalysts
b1823	106172.0	5881.89051713	7325868.0	1672.14919662	69.0	CspC	K03704	Chaperones and folding catalysts
b0880	743.0	41.1619320934	62412.0	14.2457079024	84.0	CspD	K03704	Chaperones and folding catalysts
b0623	186416.0	10327.3791832	12862704.0	2935.94699767	69.0	CspE	K03704	Chaperones and folding catalysts
b1558	44.0	2.43758413474	15400.0	3.51509167623	350	CspF	K03704	Chaperones and folding catalysts
b0990	162.0	8.974741587	11340.0	2.58838568886	70.0	CspG	K03704	Chaperones and folding catalysts
b0989	19.0	1.05259314909	1330.0	0.303576099311	70.0	CspH	K03704	Chaperones and folding catalysts
b1552	4.0	0.221598557704	280.0	0.0639107577496	70.0	CspI	K03704	Chaperones and folding catalysts
b2696	18982.0	1051.59595558	1157902.0	264.294265071	61.0	csrA	K03563	Messenger RNA Biogenesis
b3252	71.0	3.93337439924	24850.0	5.67207975028		csrD	K18765	Messenger RNA Biogenesis
b0598	126.0	6.98035456766	44100.0	10.0659443456				
b0123	610.0	33.7937800498	213500.0	48.7319527841				
b0487	449.0	24.8744381022	60615.0	13.8355377893	135.0	cueR	K11923	Transcription factors
b0575	3.0	0.166198918278	3141.0	0.716941750327	1047.0	cusA	K07787	Two-component system
b0574	4.0	0.221598557704	1628.0	0.371595405773	407.0	cusB	K07798	Two-component system
b0572	0.0	0.0	0.0	0.0	460.0	cusC	K07796	Two-component system
b0573	48.0	2.65918269244	5280.0	1.20517428899	110.0	cusF	K07810	Two-component system
b0571	176.0	9.75033653896	39952.0	9.11915212004	227.0	cusR	K07665	Two-component system
b0570	62.0	3.43477764441	29760.0	6.79280053796	480.0	cusS	K07644	Two-component system
b4137	156.0	8.64234375044	54600.0	12.4625977612				
b1874	470.0	26.0378305302	164500.0	37.5475701779				
b2313	429.0	23.7664453137	150150.0	34.2721438432				
b1191	66.0	3.65637620211	23100.0	5.27263751434		cvrA	K11105	Transport
b3806	372.0	20.6086658664	315456.0	72.0036857024	848.0	cyaA	K05851	Purine metabolism
b3807	4479.0	248.134984989	1567650.0	357.820354951				
b1418	1775.0	98.334359981	621250.0	141.801993757				
b4208	1356.0	75.1219110615	474600.0	108.328734386		cycA	K11737	Transport
b0733	1969.0	109.08189003	1027818.0	234.602240031	522.0	cydA	K00425	Two-component system
b0734	1735.0	96.1183744039	657565.0	150.090990784	379.0	cydB	K00426	Two-component system
b0886	367.0	20.3316676693	210291.0	47.9994898497	573.0	cydC	K16012	Transport
b0887	467.0	25.8716316119	274596.0	62.677280125	588.0	cydD	K16013	Transport
b0338	152.0	8.42074519274	53200.0	12.1430439724	350	cynR	K11921	Transcription factors
b0340	96.0	5.31836538489	33600.0	7.66929092995	350	cynS	K01725	Amino acid metabolism
b0339	24.0	1.32959134622	8400.0	1.91732273249	350	cynT	K01673	Other enzymes
b0341	3.0	0.166198918278	1050.0	0.239665341561	350	cynX	K03449	Transport
b0432	15769.0	873.596914107	4967235.0	1133.78483132	315.0	cyoA	K02297	Oxidative phosphorylation
b0431	14005.0	775.87195016	9285315.0	2119.39827712	663.0	cyoB	K02298	Oxidative phosphorylation
b0430	14872.0	823.903437542	3033888.0	692.493146455	204.0	cyoC	K02299	Oxidative phosphorylation
b0429	16777.0	929.439750648	1828693.0	417.404126148	109.0	cyoD	K02300	Oxidative phosphorylation
b0428	4102.0	227.249320925	1214192.0	277.142609905	296.0	cyoE	K02301	Oxidative phosphorylation
b2422	36.0	1.99438701933	13140.0	2.99924056011	365.0	cysA	K02045	Transport
b1275	1291.0	71.5209344988	418284.0	95.4744549805	324.0	cysB	K13634	Transcription factors
b2750	8.0	0.443197115407	1608.0	0.367030351648	201.0	cysC	K00860	Purine metabolism
b2752	10.0	0.553996394259	3020.0	0.689323172871	302.0	cysD	K00957	Purine metabolism
b3607	817.0	45.261505411	223041.0	50.9097118544	273.0	cysE	K00640	Amino acid metabolism
b3368	429.0	23.7664453137	196053.0	44.7496278182	457.0	cysG	K02302	Cofactor biosynthesis
b2762	29.0	1.60658954335	7076.0	1.61511614942	244.0	cysH	K00390	Amino acid metabolism
b2763	43.0	2.38218449531	24510.0	5.59447383015	570.0	cysI	K00381	Amino acid metabolism
b2764	34.0	1.88358774048	20366.0	4.64859461546	599.0	cysJ	K00380	Amino acid metabolism
b2414	2486.0	137.723503613	802978.0	183.281901558	323.0	cysK	K01738	Amino acid metabolism
b2421	473.0	26.2040294485	143319.0	32.7129496068	303.0	cysM	K12339	Amino acid metabolism
b2751	16.0	0.886394230815	7600.0	1.73472056749	475.0	cysN	K00956	Purine metabolism
b2425	24.0	1.32959134622	8112.0	1.85158595309	338.0	cysP	K02048	Transport
b4214	902.0	49.9704747622	315700.0	72.0593793627		cysQ	K01082	Transfer RNA biogenesis
b0526	4958.0	274.671412274	2285638.0	521.703059005	461.0	CysS	K01883	tRNA loading
b2424	4.0	0.221598557704	1108.0	0.252903998523	277.0	cysU	K02046	Transport
b2423	4.0	0.221598557704	1164.0	0.265686150073	291.0	cysW	K02047	Transport
b2413	828.0	45.8709014447	289800.0	66.1476342708				
b3934	290.0	16.0658954335	98890.0	22.5719101209	341.0	cytR	K05499	Transcription factors
b0632	4143.0	229.520706142	1669629.0	381.097337681	403.0	dacA	K07258	Peptidases
b3182	441.0	24.4312409868	210357.0	48.0145545283	477.0	dacB	K07259	Peptidases
b0839	740.0	40.9957331752	296000.0	67.5628010496	400.0	dacC	K07258	Peptidases
b2010	29.0	1.60658954335	11252.0	2.56829945071	388.0	dacD	K07258	Peptidases
b1189	1586.0	87.8638281295	685152.0	156.387798192	432.0	dadA	K00285	Amino acid metabolism
b1190	744.0	41.2173317329	264864.0	60.4559247878	356.0	dadX	K01775	Amino acid metabolism
b3387	340.0	18.8358774048	94520.0	21.5744457946	278.0	dam	K06223	DNA replication control
b3388	4024.0	222.92814905	1408400.0	321.471111481				
b2478	4514.0	250.073972369	1318088.0	300.857153074	292.0	dapA	K01714	Amino acid metabolism
b0031	2156.0	119.441622602	588588.0	134.346803865	273.0	dapB	K00215	Amino acid metabolism
b0166	15404.0	853.376045717	4220696.0	963.385284253	274.0	dapD	K00674	Amino acid metabolism
b2472	1286.0	71.2439363017	482250.0	110.074867588	375.0	dapE	K01439	Amino acid metabolism
b3809	756.0	41.882127406	207144.0	47.2811785832	274.0	dapF	K01778	Amino acid metabolism
b1343	258.0	14.2931069719	117906.0	26.9123635829	457.0	dbpA	K05591	Ribosome biogenesis
b2065	1102.0	61.0504026473	212686.0	48.5461550812	193.0	dcd	K01494	Pyrimidine metabolism
b1961	298.0	16.5090925489	161218.0	36.798444796	541.0	dcm	K00558	DNA replication control
b1538	1114.0	61.7151983205	758634.0	173.160263552	681.0	dcp	K01284	Peptidases
b3472	5984.0	331.511442325	2094400.0	478.052467967				
b3528	459.0	25.4284344965	196452.0	44.8407006479	428.0	dctA	K11103	Two-component system
b3507	2.0	0.110799278852	700.0	0.159776894374				
b4138	1831.0	101.436739789	640850.0	146.275746799		dcuA	K07791	Transport
b4123	3.0	0.166198918278	1338.0	0.305402120961	446.0	dcuB	K07792	Two-component system
b0621	4.0	0.221598557704	1400.0	0.319553788748		dcuC	K03326	Transport
b3227	0.0	0.0	0.0	0.0		dcuD	K03326	Transport
b4124	296.0	16.3982932701	70744.0	16.1475094509	239.0	dcuR	K07703	Two-component system
b4125	79.0	4.37657151465	42897.0	9.79135633995	543.0	dcuS	K07701	Two-component system
b1919	618.0	34.2369771652	202704.0	46.2677365674	328.0	dcyD	K05396	Amino acid metabolism
b0381	4072.0	225.587331742	1482208.0	338.317987223	364.0	ddlA	K01921	Amino acid metabolism
b0092	844.0	46.7572956755	258264.0	58.9494569266	306.0	ddlB	K01921	Amino acid metabolism
b1487	4.0	0.221598557704	1400.0	0.319553788748	350	ddpA	K02035	Transport
b1486	0.0	0.0	0.0	0.0	350	ddpB	K02033	Transport
b1485	0.0	0.0	0.0	0.0	350	ddpC	K02034	Transport
b1484	2.0	0.110799278852	700.0	0.159776894374	350	ddpD	K02031	Transport
b1483	1.0	0.0553996394259	350.0	0.079888447187	350	ddpF	K02032	Transport
b1488	0.0	0.0	0.0	0.0	350	ddpX	K08641	Peptidases
b3162	9221.0	510.840075146	5947545.0	1357.54324179	645.0	deaD	K05592	Messenger RNA Biogenesis
b2317	767.0	42.4915234397	268450.0	61.2744389924				
b2314	937.0	51.9094621421	327950.0	74.8554750142				
B3287	3887.0	215.338398448	1360450.0	310.526394216				
b0161	2139.0	118.499828732	1013886.0	231.422223328	474.0	degP	K04771	Chaperones and folding catalysts
b3234	528.0	29.2510096169	240240.0	54.8354301492	455.0	degQ	K04772	Peptidases
b3235	406.0	22.4922536069	144130.0	32.8980625516	355.0	degS	K04691	Peptidases
b4382	349.0	19.3344741596	153560.0	35.0504855715	440.0	deoA	K00758	Pyrimidine metabolism
b4383	2087.0	115.619047482	849409.0	193.879902962	407.0	deoB	K01839	Carbohydrate metabolism
b4381	1596.0	88.4178245237	413364.0	94.3514516657	259.0	deoC	K01619	Pentose phosphate metabolism
b4384	13272.0	735.264014461	3172008.0	724.019410242	239.0	deoD	K03784	Purine metabolism
b0840	347.0	19.2236748808	87444.0	19.9593296452	252.0	deoR	K11534	Transcription factors
b2511	3289.0	182.209414072	1151150.0	262.753102798		der	K03977	Ribosome biogenesis
B3639	1126.0	62.3799939936	394100.0	89.9543915326				
b4042	1701.0	94.2347866635	207522.0	47.3674581061	122.0	dgkA	K00901	Phosphatidylinositol signaling system
b4477	8.0	0.443197115407	1640.0	0.374334438248	205.0	dgoA	K01631	Carbohydrate metabolism
b4478	26.0	1.44039062507	9932.0	2.26700587846	382.0	dgoD	K01684	Carbohydrate metabolism
b3693	10.0	0.553996394259	2920.0	0.666497902246	292.0	dgoK	K00883	Carbohydrate metabolism
b4479	417.0	23.1016496406	145950.0	33.313482477				
b3691	1.0	0.0553996394259	445.0	0.101572454281	445.0	dgoT	K08194	Transport
b1594	124.0	6.86955528881	43400.0	9.90616745119		mlc	K15545	Transcription factors
b0160	95.0	5.26296574546	47975.0	10.9504235823	505.0	dgt	K01129	Purine metabolism
b1200	165.0	9.14094050527	58740.0	13.407563965	356.0	dhaK	K05878	Lipid and steroid metabolism
b1199	285.0	15.7888972364	59850.0	13.660924469	210.0	dhaL	K05879	Lipid and steroid metabolism
b1198	415.0	22.9908503618	195880.0	44.7101401	472.0	dhaM	K05881	Transport
b1201	39.0	2.16058593761	25038.0	5.71499125905	642.0	dhaR	K05880	Transcription factors
b3149	479.0	26.536427285	93884.0	21.4292770734	196.0	diaA	K12961	Chromosome-related
b1570	653.0	36.1759645451	228550.0	52.1671560131				
b1575	10.0	0.553996394259	3500.0	0.79888447187				
b1569	78.0	4.32117187522	27300.0	6.23129888059				
b0231	47.0	2.60378305302	16497.0	3.76548489498	351.0	dinB	K02346	DNA repair and recombination proteins
b3645	76.0	4.21037259637	26600.0	6.07152198621				
b4044	154.0	8.53154447159	53900.0	12.3028208668		dinF	K03327	Transport
b0799	61.0	3.37937800498	43676.0	9.96916519811	716.0	dinG	K03722	DNA repair and recombination proteins
b1061	2164.0	119.884819718	757400.0	172.878599713				
b0226	782.0	43.3225180311	273700.0	62.4727657002				
b4613	17.0	0.94179387024	5950.0	1.35810360218				
b0055	762.0	42.2145252425	206502.0	47.1346403457	271.0	djlA	K05801	Chaperones and folding catalysts
b0646	0.0	0.0	0.0	0.0				
b0649	3.0	0.166198918278	1050.0	0.239665341561				
b3012	72.0	3.98877403867	19800.0	4.51940358372	275.0	dkgA	K06221	Other enzymes
b0207	607.0	33.6275811315	162069.0	36.992687849	267.0	dkgB	K06222	Other enzymes
b0145	21225.0	1175.85734681	3204975.0	731.544217209	151.0	dksA	K06204	Transcription factors
b2133	603.0	33.4059825738	344313.0	78.5903740466	571.0	dld	K03777	Glycolysis
b1800	46.0	2.54838341359	16100.0	3.6748685706	350	dmlA	K07246	TCA cycle and anaplerotic enzymes
b1799	53.0	2.93618088957	18550.0	4.23408770091		dmlR	K16135	Transcription factors
b0894	28.0	1.55118990393	22792.0	5.20233568082	814.0	dmsA	K07306	Transport
b0895	32.0	1.77278846163	11200.0	2.55643030998		dmsB	K07307	Transport
b0896	31.0	1.7173888222	10850.0	2.4765418628		dmsC	K07308	Transport
b1591	663.0	36.7299609394	232050.0	52.966040485				
b3702	840.0	46.5356971178	392280.0	89.5389716072	467.0	dnaA	K02313	DNA replication control
b4052	694.0	38.4473497616	326874.0	74.6098751023	471.0	dnaB	K02314	DNA replication complex
b4361	505.0	27.9768179101	123725.0	28.2405660806	245.0	dnaC	K02315	DNA replication control
b0184	328.0	18.1710817317	380480.0	86.8455896735	1160.0	dnaE	K02337	DNA replication complex
b3066	356.0	19.7222716356	206836.0	47.2108767496	581.0	dnaG	K02316	DNA replication complex
b0015	5688.0	315.113149055	2138688.0	488.161323821	376.0	dnaJ	K03686	Mitochondrial biogenesis
b0014	44581.0	2469.77132525	28442678.0	6492.11822646	638.0	dnaK	K04043	Chaperones and folding catalysts
b3701	1764.0	97.7249639473	645624.0	147.365425219	366.0	dnaN	K02338	DNA replication complex
b0215	988.0	54.7348437528	240084.0	54.799822727	243.0	dnaQ	K02342	DNA replication complex
b4362	605.0	33.5167818527	108295.0	24.7186268232	179.0	dnaT	K02317	Homologous recombination
b0470	327.0	18.1156820923	210261.0	47.9926422685	643.0	dnaX	K02343	DNA replication complex
b1490	10.0	0.553996394259	3500.0	0.79888447187	350	dosC	K13069	Other enzymes
b1489	3.0	0.166198918278	1050.0	0.239665341561	350	dosP	K13243	Other enzymes
b0620	229.0	12.6865174285	51754.0	11.8129905592	226.0	citB	K07702	Two-component system
b0619	4.0	0.221598557704	2208.0	0.503981975397	552.0	citA	K07700	Two-component system
b3544	2460.0	136.283112988	1316100.0	300.403386694	535.0	Dppa	K12368	Transport
b3543	356.0	19.7222716356	120684.0	27.5464496009	339.0	dppB	K12369	Transport
b3542	391.0	21.6612590155	117300.0	26.774042443	300.0	dppC	K12370	Transport
b3541	501.0	27.7552193524	163827.0	37.3939561066	327.0	dppD	K12371	Transport
b3540	552.0	30.5806009631	184368.0	42.0824949456	334.0	dppF	K12372	Transport
b0812	2131.0	118.056631617	421938.0	96.3084903691	198.0	dps	K04047	Chromosome-related
b3860	11119.0	615.988590777	2312752.0	527.891902882	208.0	dsbA	K03673	Chaperones and folding catalysts
b1185	2221.0	123.042599165	390896.0	89.2230698618	176.0	dsbB	K03611	Chaperones and folding catalysts
b2893	2167.0	120.051018636	511412.0	116.731173008	236.0	dsbC	K03981	Chaperones and folding catalysts
b4136	456.0	25.2622355782	159600.0	36.4291319173	350	dsbD	K04084	Chaperones and folding catalysts
b0604	543.0	30.0820042083	145524.0	33.2162468241	268.0	dsbG	K03805	Chaperones and folding catalysts
b2366	474.0	26.2594290879	209508.0	47.8207679807	442.0	dsdA	K01753	Amino acid metabolism
b2364	135.0	7.4789513225	41985.0	9.58318987185	311.0	dsdC	K13636	Transcription factors
b2365	12.0	0.664795673111	4200.0	0.958661366244		dsdX	K13629	Transport
b1952	2003.0	110.96547777	701050.0	160.016559716				
b3887	1311.0	72.6289272874	458850.0	104.733754262		dtd	K07560	Transfer RNA biogenesis
b1634	4722.0	261.597097369	1652700.0	377.233247617				
b3496	105.0	5.81696213972	36750.0	8.38828695464				
b0709	48.0	2.65918269244	16800.0	3.83464546498				
b4049	1337.0	74.0693179124	442547.0	101.012550392	331.0	dusA	K05539	Transfer RNA biogenesis
b3260	352.0	19.5006730779	112992.0	25.7907297844	321.0	dusB	K05540	Transfer RNA biogenesis
b2140	196.0	10.8583293275	61936.0	14.1370596142	316.0	dusC	K05541	Transfer RNA biogenesis
b3640	6571.0	364.031030668	992221.0	226.477128447	151.0	dut	K01520	DNA repair and recombination proteins
b0173	773.0	42.8239212762	307654.0	70.2228580882	398.0	dxr	K00099	Cofactor biosynthesis
b0420	752.0	41.6605288483	466240.0	106.420541761	620.0	dxs	K01662	Cofactor biosynthesis
b1533	79.0	4.37657151465	27650.0	6.31118732777		eamA	K15268	Transport
b2578	16.0	0.886394230815	5600.0	1.27821515499		eamB	K11249	Transport
b3076	3.0	0.166198918278	3090.0	0.705300862308	1030.0	ebgA	K12111	Carbohydrate metabolism
b3077	12.0	0.664795673111	1788.0	0.408115838772	149.0	ebgC	K12112	Carbohydrate metabolism
b3075	240.0	13.2959134622	231360.0	52.8085461177	964.0	ebgR	K12113	Transcription factors
b4410	461.0	25.5392337753	161350.0	36.8285741532		ecnA	K16347	Transport
b4411	1128.0	62.4907932724	394800.0	90.1141684269		ecnB	K16348	Transport
b2209	2128.0	117.890432698	744800.0	170.002615614				
b0140	2.0	0.110799278852	700.0	0.159776894374				
b1850	11006.0	609.728431522	2344278.0	535.087797699	213.0	eda	K01625	TCA cycle and anaplerotic enzymes
